name,ontologyTermURI,code,codesystem,definition
Brahui in Pakistan (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0704,HANCESTRO:0704,HANCESTRO,A population made up of 23 samples from Brahui individuals recruited in Pakistan as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Central South Asian.
Burusho in Pakistan (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0705,HANCESTRO:0705,HANCESTRO,A population made up of 22 samples from Burusho individuals recruited in Pakistan as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Central South Asian.
Hazara in Pakistan (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0706,HANCESTRO:0706,HANCESTRO,A population made up of 18 samples from Hazara individuals recruited in Pakistan as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Central South Asian.
Kalash in Pakistan (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0707,HANCESTRO:0707,HANCESTRO,A population made up of 21 samples from Kalash individuals recruited in Pakistan as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Central South Asian.
Makrani in Pakistan (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0708,HANCESTRO:0708,HANCESTRO,A population made up of 23 samples from Makrani individuals recruited in Pakistan as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Central South Asian.
Pathan in Pakistan (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0709,HANCESTRO:0709,HANCESTRO,A population made up of 23 samples from Pathan individuals recruited in Pakistan as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Central South Asian.
Sindhi in Pakistan (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0710,HANCESTRO:0710,HANCESTRO,A population made up of 22 samples from Sindhi individuals recruited in Pakistan as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Central South Asian.
Uygur in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0711,HANCESTRO:0711,HANCESTRO,A population made up of 8 samples from Uygur individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Central South Asian.
Cambodian in Cambodia (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0712,HANCESTRO:0712,HANCESTRO,A population made up of 9 samples from Cambodian individuals recruited in Cambodia as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Dai in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0713,HANCESTRO:0713,HANCESTRO,A population made up of 5 samples from Dai individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Daur in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0714,HANCESTRO:0714,HANCESTRO,A population made up of 9 samples from Daur individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Han in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0715,HANCESTRO:0715,HANCESTRO,A population made up of 30 samples from Han individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Hezhen in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0716,HANCESTRO:0716,HANCESTRO,A population made up of 7 samples from Hezhen individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Japanese in Japan (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0717,HANCESTRO:0717,HANCESTRO,A population made up of 27 samples from Japanese individuals recruited in Japan as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Lahu in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0718,HANCESTRO:0718,HANCESTRO,A population made up of 6 samples from Lahu individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Miao in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0719,HANCESTRO:0719,HANCESTRO,A population made up of 8 samples from Miao individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Mongolian in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0720,HANCESTRO:0720,HANCESTRO,A population made up of 8 samples from Mongolian individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Naxi in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0721,HANCESTRO:0721,HANCESTRO,A population made up of 6 samples from Naxi individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Northern Han in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0722,HANCESTRO:0722,HANCESTRO,A population made up of 10 samples from Northern Han individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Oroqen in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0723,HANCESTRO:0723,HANCESTRO,A population made up of 7 samples from Oroqen individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
She in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0724,HANCESTRO:0724,HANCESTRO,A population made up of 8 samples from She individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Tu in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0725,HANCESTRO:0725,HANCESTRO,A population made up of 8 samples from Tu individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Tujia in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0726,HANCESTRO:0726,HANCESTRO,A population made up of 8 samples from Tujia individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Xibo in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0727,HANCESTRO:0727,HANCESTRO,A population made up of 7 samples from Xibo individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Yakut in Siberia (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0728,HANCESTRO:0728,HANCESTRO,A population made up of 23 samples from Yakut individuals recruited in Siberia as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Yi in China (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0729,HANCESTRO:0729,HANCESTRO,A population made up of 8 samples from Yi individuals recruited in China as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Ami in Taiwan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0730,HANCESTRO:0730,HANCESTRO,A population made up of 2 samples from Ami individuals recruited in Taiwan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Atayal in Taiwan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0731,HANCESTRO:0731,HANCESTRO,A population made up of 1 samples from Atayal individuals recruited in Taiwan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Burmese in Myanmar (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0732,HANCESTRO:0732,HANCESTRO,A population made up of 2 samples from Burmese individuals recruited in Myanmar as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Cambodian in Cambodia (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0733,HANCESTRO:0733,HANCESTRO,A population made up of 2 samples from Cambodian individuals recruited in Cambodia as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Dai in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0734,HANCESTRO:0734,HANCESTRO,A population made up of 4 samples from Dai individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Daur in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0735,HANCESTRO:0735,HANCESTRO,A population made up of 1 samples from Daur individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Han in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0736,HANCESTRO:0736,HANCESTRO,A population made up of 3 samples from Han individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Hezhen in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0737,HANCESTRO:0737,HANCESTRO,A population made up of 2 samples from Hezhen individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Japanese in Japan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0738,HANCESTRO:0738,HANCESTRO,A population made up of 3 samples from Japanese individuals recruited in Japan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Kinh in Vietnam (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0739,HANCESTRO:0739,HANCESTRO,A population made up of 2 samples from Kinh individuals recruited in Vietnam as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Korean in Korea (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0740,HANCESTRO:0740,HANCESTRO,A population made up of 2 samples from Korean individuals recruited in Korea as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Lahu in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0741,HANCESTRO:0741,HANCESTRO,A population made up of 2 samples from Lahu individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Miao in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0742,HANCESTRO:0742,HANCESTRO,A population made up of 2 samples from Miao individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Naxi in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0743,HANCESTRO:0743,HANCESTRO,A population made up of 3 samples from Naxi individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Oroqen in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0744,HANCESTRO:0744,HANCESTRO,A population made up of 2 samples from Oroqen individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
She in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0745,HANCESTRO:0745,HANCESTRO,A population made up of 2 samples from She individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Thai in Thailand (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0746,HANCESTRO:0746,HANCESTRO,A population made up of 2 samples from Thai individuals recruited in Thailand as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Tu in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0747,HANCESTRO:0747,HANCESTRO,A population made up of 2 samples from Tu individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Tujia in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0748,HANCESTRO:0748,HANCESTRO,A population made up of 2 samples from Tujia individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Uygur in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0749,HANCESTRO:0749,HANCESTRO,A population made up of 2 samples from Uygur individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Xibo in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0750,HANCESTRO:0750,HANCESTRO,A population made up of 2 samples from Xibo individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
Yi in China (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0751,HANCESTRO:0751,HANCESTRO,A population made up of 2 samples from Yi individuals recruited in China as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation East Asian.
"Chinese Dai in Xishuangbanna, China",http://purl.obolibrary.org/obo/HANCESTRO_0752,HANCESTRO:0752,HANCESTRO,"A population made up of 109 samples from Chinese Dai individuals recruited in Xishuangbanna, China as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation East Asian."
"Han Chinese in Beijing, China",http://purl.obolibrary.org/obo/HANCESTRO_0753,HANCESTRO:0753,HANCESTRO,"A population made up of 112 samples from Han Chinese individuals recruited in Beijing, China as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation East Asian."
"Japanese in Tokyo, Japan",http://purl.obolibrary.org/obo/HANCESTRO_0754,HANCESTRO:0754,HANCESTRO,"A population made up of 105 samples from Japanese individuals recruited in Tokyo, Japan as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation East Asian."
"Kinh in Ho Chi Minh City, Vietnam",http://purl.obolibrary.org/obo/HANCESTRO_0755,HANCESTRO:0755,HANCESTRO,"A population made up of 124 samples from Kinh individuals recruited in Ho Chi Minh City, Vietnam as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation East Asian."
Han Chinese South,http://purl.obolibrary.org/obo/HANCESTRO_0756,HANCESTRO:0756,HANCESTRO,A population made up of 171 samples from Han Chinese South individuals recruited in China as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation East Asian.
"Adygei in Caucasus, Russia (HGDP)",http://purl.obolibrary.org/obo/HANCESTRO_0757,HANCESTRO:0757,HANCESTRO,"A population made up of 15 samples from Adygei individuals recruited in Caucasus, Russia as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation European."
Basque in France (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0758,HANCESTRO:0758,HANCESTRO,A population made up of 22 samples from Basque individuals recruited in France as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation European.
"Bergamo Italian in Bergamo, Italy (HGDP)",http://purl.obolibrary.org/obo/HANCESTRO_0759,HANCESTRO:0759,HANCESTRO,"A population made up of 10 samples from Bergamo Italian individuals recruited in Bergamo, Italy as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation European."
French in France (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0760,HANCESTRO:0760,HANCESTRO,A population made up of 24 samples from French individuals recruited in France as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation European.
Orcadian in Orkney (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0761,HANCESTRO:0761,HANCESTRO,A population made up of 13 samples from Orcadian individuals recruited in Orkney as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation European.
Russian in Russia (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0762,HANCESTRO:0762,HANCESTRO,A population made up of 23 samples from Russian individuals recruited in Russia as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation European.
Sardinian in Italy (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0763,HANCESTRO:0763,HANCESTRO,A population made up of 24 samples from Sardinian individuals recruited in Italy as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation European.
Tuscan in Italy (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0764,HANCESTRO:0764,HANCESTRO,A population made up of 6 samples from Tuscan individuals recruited in Italy as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation European.
British in England and Scotland,http://purl.obolibrary.org/obo/HANCESTRO_0765,HANCESTRO:0765,HANCESTRO,A population made up of 107 samples from British individuals recruited in England and Scotland as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation European.
Utah residents (CEPH) with Northern and Western European ancestry,http://purl.obolibrary.org/obo/HANCESTRO_0766,HANCESTRO:0766,HANCESTRO,"A population made up of 184 samples from individuals resident in Utah (CEPH) with Northern and Western European ancestry recruited in Utah, USA as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation European."
Finnish in Finland,http://purl.obolibrary.org/obo/HANCESTRO_0767,HANCESTRO:0767,HANCESTRO,A population made up of 105 samples from Finnish individuals recruited in Finland as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation European.
Iberian populations in Spain,http://purl.obolibrary.org/obo/HANCESTRO_0768,HANCESTRO:0768,HANCESTRO,A population made up of 162 samples from Iberian populations individuals recruited in Spain as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation European.
Toscani in Italy,http://purl.obolibrary.org/obo/HANCESTRO_0769,HANCESTRO:0769,HANCESTRO,A population made up of 112 samples from Toscani individuals recruited in Italy as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation European.
"Bedouin in Negev, Israel (HGDP)",http://purl.obolibrary.org/obo/HANCESTRO_0770,HANCESTRO:0770,HANCESTRO,"A population made up of 44 samples from Bedouin individuals recruited in Negev, Israel as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Greater Middle Eastern  (Middle Eastern or North African or Persian)."
"Druze in Carmel, Israel (HGDP)",http://purl.obolibrary.org/obo/HANCESTRO_0771,HANCESTRO:0771,HANCESTRO,"A population made up of 40 samples from Druze individuals recruited in Carmel, Israel as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Greater Middle Eastern  (Middle Eastern or North African or Persian)."
"Mozabite in Mzab, Algeria (HGDP)",http://purl.obolibrary.org/obo/HANCESTRO_0772,HANCESTRO:0772,HANCESTRO,"A population made up of 27 samples from Mozabite individuals recruited in Mzab, Algeria as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Greater Middle Eastern  (Middle Eastern or North African or Persian)."
"Palestinian in Central, Israel (HGDP)",http://purl.obolibrary.org/obo/HANCESTRO_0773,HANCESTRO:0773,HANCESTRO,"A population made up of 43 samples from Palestinian individuals recruited in Central, Israel as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Greater Middle Eastern  (Middle Eastern or North African or Persian)."
Bougainville in Bougainville (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0774,HANCESTRO:0774,HANCESTRO,A population made up of 11 samples from Bougainville individuals recruited in Bougainville as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Oceanian.
Papuan Highlands in New Guinea (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0775,HANCESTRO:0775,HANCESTRO,A population made up of 6 samples from Papuan Highlands individuals recruited in New Guinea as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Oceanian.
Papuan Sepik in New Guinea (HGDP),http://purl.obolibrary.org/obo/HANCESTRO_0776,HANCESTRO:0776,HANCESTRO,A population made up of 8 samples from Papuan Sepik individuals recruited in New Guinea as part of the Human Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Oceanian.
Australian in Australia (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0777,HANCESTRO:0777,HANCESTRO,A population made up of 2 samples from Australian individuals recruited in Australia as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Oceanian.
Bougainville in Papua New Guinea (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0778,HANCESTRO:0778,HANCESTRO,A population made up of 2 samples from Bougainville individuals recruited in Papua New Guinea as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Oceanian.
Dusun in Brunei (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0779,HANCESTRO:0779,HANCESTRO,A population made up of 2 samples from Dusun individuals recruited in Brunei as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Oceanian.
Hawaiian in USA (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0780,HANCESTRO:0780,HANCESTRO,A population made up of 1 samples from Hawaiian individuals recruited in USA as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Oceanian.
Igorot in Philippines (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0781,HANCESTRO:0781,HANCESTRO,A population made up of 2 samples from Igorot individuals recruited in Philippines as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Oceanian.
Maori in New Zealand (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0782,HANCESTRO:0782,HANCESTRO,A population made up of 1 samples from Maori individuals recruited in New Zealand as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Oceanian.
Papuan in Papua New Guinea (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0783,HANCESTRO:0783,HANCESTRO,A population made up of 15 samples from Papuan individuals recruited in Papua New Guinea as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation Oceanian.
Balochi in Pakistan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0784,HANCESTRO:0784,HANCESTRO,A population made up of 2 samples from Balochi individuals recruited in Pakistan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Bengali in Bangladesh (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0785,HANCESTRO:0785,HANCESTRO,A population made up of 2 samples from Bengali individuals recruited in Bangladesh as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Brahmin in India (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0786,HANCESTRO:0786,HANCESTRO,A population made up of 2 samples from Brahmin individuals recruited in India as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Brahui in Pakistan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0787,HANCESTRO:0787,HANCESTRO,A population made up of 2 samples from Brahui individuals recruited in Pakistan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Burusho in Pakistan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0788,HANCESTRO:0788,HANCESTRO,A population made up of 2 samples from Burusho individuals recruited in Pakistan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Hazara in Pakistan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0789,HANCESTRO:0789,HANCESTRO,A population made up of 2 samples from Hazara individuals recruited in Pakistan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Irula in India (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0790,HANCESTRO:0790,HANCESTRO,A population made up of 2 samples from Irula individuals recruited in India as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Kalash in Pakistan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0791,HANCESTRO:0791,HANCESTRO,A population made up of 2 samples from Kalash individuals recruited in Pakistan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Kapu in India (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0792,HANCESTRO:0792,HANCESTRO,A population made up of 2 samples from Kapu individuals recruited in India as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Khonda Dora in India (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0793,HANCESTRO:0793,HANCESTRO,A population made up of 1 samples from Khonda Dora individuals recruited in India as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Kusunda in Nepal (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0794,HANCESTRO:0794,HANCESTRO,A population made up of 2 samples from Kusunda individuals recruited in Nepal as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Madiga in India (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0795,HANCESTRO:0795,HANCESTRO,A population made up of 1 samples from Madiga individuals recruited in India as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Makrani in Pakistan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0796,HANCESTRO:0796,HANCESTRO,A population made up of 2 samples from Makrani individuals recruited in Pakistan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Pathan in Pakistan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0797,HANCESTRO:0797,HANCESTRO,A population made up of 2 samples from Pathan individuals recruited in Pakistan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Punjabi in Pakistan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0798,HANCESTRO:0798,HANCESTRO,A population made up of 4 samples from Punjabi individuals recruited in Pakistan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Relli in India (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0799,HANCESTRO:0799,HANCESTRO,A population made up of 2 samples from Relli individuals recruited in India as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Sindhi in Pakistan (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0800,HANCESTRO:0800,HANCESTRO,A population made up of 2 samples from Sindhi individuals recruited in Pakistan as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Yadava in India (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0801,HANCESTRO:0801,HANCESTRO,A population made up of 2 samples from Yadava individuals recruited in India as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation South Asian.
Bengali in Bangladesh,http://purl.obolibrary.org/obo/HANCESTRO_0802,HANCESTRO:0802,HANCESTRO,A population made up of 144 samples from Bengali individuals recruited in Bangladesh as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation South Asian.
"Gujarati Indians in Houston, TX",http://purl.obolibrary.org/obo/HANCESTRO_0803,HANCESTRO:0803,HANCESTRO,"A population made up of 113 samples from Gujarati Indians individuals recruited in Houston, TX as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation South Asian."
"Punjabi in Lahore, Pakistan",http://purl.obolibrary.org/obo/HANCESTRO_0804,HANCESTRO:0804,HANCESTRO,"A population made up of 158 samples from Punjabi individuals recruited in Lahore, Pakistan as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation South Asian."
Sri Lankan Tamil in the UK,http://purl.obolibrary.org/obo/HANCESTRO_0805,HANCESTRO:0805,HANCESTRO,A population made up of 128 samples from Sri Lankan Tamil individuals recruited in the UK as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation South Asian.
Indian Telugu in the UK,http://purl.obolibrary.org/obo/HANCESTRO_0806,HANCESTRO:0806,HANCESTRO,A population made up of 118 samples from Indian Telugu individuals recruited in the UK as part of the 1000 Genomes Project. The population was assigned by the collecting project to the superpopulation South Asian.
Abkhasian in Abkhazia or Russia (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0807,HANCESTRO:0807,HANCESTRO,A population made up of 2 samples from Abkhasian individuals recruited in Abkhazia or Russia as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Adygei in Russia(Caucasus) (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0808,HANCESTRO:0808,HANCESTRO,A population made up of 2 samples from Adygei individuals recruited in Russia(Caucasus) as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Albanian in Albania (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0809,HANCESTRO:0809,HANCESTRO,A population made up of 1 samples from Albanian individuals recruited in Albania as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Armenian in Armenia (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0810,HANCESTRO:0810,HANCESTRO,A population made up of 2 samples from Armenian individuals recruited in Armenia as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
Basque in France (SGDP),http://purl.obolibrary.org/obo/HANCESTRO_0811,HANCESTRO:0811,HANCESTRO,A population made up of 2 samples from Basque individuals recruited in France as part of the Simons Genome Diversity Project. The population was assigned by the collecting project to the superpopulation West Eurasian.
